,popularity,budget,revenue,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year
1343,0.520725,,,Pumping Iron,Arnold Schwarzenegger|Franco Columbu|Lou Ferrigno|Roger Callard|Serge Nubret,George Butler|Robert Fiore,85.0,Documentary,White Mountain Films,1/18/77,71,7.0,1977
1344,0.49548000000000003,5500000.0,26414658.0,The Gauntlet,Clint Eastwood|Sondra Locke|Pat Hingle|William Prince|Bill McKinney,Clint Eastwood,109.0,Drama|Action|Crime|Thriller,Malpaso Productions|Warner Bros.,12/21/77,45,6.7,1977
1345,0.474001,6000000.0,,Cross of Iron,James Coburn|Maximilian Schell|James Mason|David Warner|Klaus Löwitsch,Sam Peckinpah,132.0,Drama|Action|History|War,ITC Entertainment|Terra-Filmkunst|EMI Films|Rapid Film,1/29/77,37,6.0,1977
1346,0.43450900000000003,,,"New York, New York",Liza Minnelli|Robert De Niro|Lionel Stander|Barry Primus|Dick Miller,Martin Scorsese,155.0,Drama|Music|Romance,United Artists|Chartoff-Winkler Productions,6/21/77,32,5.6,1977
1347,0.407317,,28000000.0,Slap Shot,Paul Newman|Strother Martin|Michael Ontkean|Jennifer Warren|Lindsay Crouse,George Roy Hill,123.0,Drama|Comedy,Universal Pictures,2/25/77,49,7.3,1977
1348,0.400457,900000.0,,The Duellists,Keith Carradine|Harvey Keitel|Albert Finney|Robert Stephens|Tom Conti,Ridley Scott,100.0,Drama|War,Enigma Productions,8/31/77,31,5.9,1977
1349,0.39865100000000003,,,Julia,Jane Fonda|Vanessa Redgrave|Jason Robards|Maximilian Schell|Hal Holbrook,Fred Zinnemann,117.0,Drama,Twentieth Century Fox Film Corporation,10/2/77,10,5.0,1977
1350,0.39105500000000004,,,Audrey Rose,Anthony Hopkins|Marsha Mason|John Beck|Susan Swift|John Hillerman,Robert Wise,113.0,Fantasy|Drama|Horror|Thriller,Sterobcar Productions,4/6/77,12,5.5,1977
1351,0.375967,14000000.0,30749142.0,Exorcist II: The Heretic,Linda Blair|Richard Burton|Louise Fletcher|Max von Sydow|Kitty Winn,John Boorman,118.0,Horror|Thriller|Fantasy,Warner Bros.,6/17/77,56,4.6,1977
1352,0.373131,6000000.0,30000000.0,Airport '77,Jack Lemmon|Lee Grant|Brenda Vaccaro|Joseph Cotten|Olivia de Havilland,Jerry Jameson,114.0,Action|Adventure|Drama|Thriller,Universal Pictures,3/11/77,25,5.7,1977
1353,0.346062,,,Jabberwocky,Michael Palin|Harry H. Corbett|John Le Mesurier|Max Wall|Warren Mitchell,Terry Gilliam,105.0,Fantasy|Comedy,Umbrella Films|Python Films,3/28/77,21,5.8,1977
1354,0.331417,10000.0,7000000.0,Eraserhead,Jack Nance|Charlotte Stewart|Allen Joseph|Jeanne Bates|Judith Roberts,David Lynch,89.0,Science Fiction|Fantasy|Horror|Drama,American Film Institute (AFI)|Libra Films,3/19/77,194,7.1,1977
1355,0.320214,,,Rolling Thunder,William Devane|Tommy Lee Jones|Linda Haynes|James Best|Dabney Coleman,John Flynn,95.0,Action|Crime|Drama|Thriller,American International Pictures (AIP),10/14/77,19,6.3,1977
1356,0.318679,,,The Message,Anthony Quinn|Irene Papas|Michael Ansara|Johnny Sekka|Michael Forest,Moustapha Akkad,177.0,Adventure|Drama|Action|History,Filmco International Productions,3/9/77,45,7.2,1977
1357,0.31235799999999997,3000000.0,,The Hobbit,Orson Bean|Richard Boone|Hans Conried|John Huston|Otto Preminger,"Jules Bass|Arthur Rankin, Jr.",77.0,Adventure|Animation|Family,Rankin/Bass Productions,11/27/77,46,5.8,1977
1358,0.30428499999999997,,,The Man in the Iron Mask,Richard Chamberlain|Jenny Agutter|Patrick McGoohan|Louis Jourdan|Ian Holm,Mike Newell,100.0,History|Adventure,Norman Rosemont Productions,7/7/77,11,5.9,1977
1359,0.28016599999999997,,,Black Sunday,Robert Shaw|Bruce Dern|Marthe Keller|Fritz Weaver|Steven Keats,John Frankenheimer,143.0,Action|Adventure|Drama|Thriller,Paramount Pictures,3/11/77,13,6.1,1977
1360,0.267177,,,Candleshoe,David Niven|Jodie Foster|Helen Hayes|Leo McKern|Veronica Quilligan,Norman Tokar,101.0,Family,Walt Disney Productions,12/16/77,15,7.1,1977
1361,0.062898,,,The Serpent's Egg,David Carradine|Liv Ullmann|Heinz Bennent|Gert Fröbe|Isolde Barth,Ingmar Bergman,120.0,Drama|Mystery,De Laurentiis|Bavaria Film|Zweites Deutsches Fernsehen (ZDF)|Rialto Films,10/28/77,12,5.3,1977
1362,0.24162899999999998,,,The White Buffalo,Charles Bronson|Jack Warden|Clint Walker|Slim Pickens|Stuart Whitman,J. Lee Thompson,97.0,Western,Dino De Laurentiis Company,5/1/77,10,5.6,1977
1363,0.22879699999999997,6000000.0,14717854.0,Orca: The Killer Whale,Richard Harris|Charlotte Rampling|Will Sampson|Bo Derek|Keenan Wynn,Michael Anderson,92.0,Drama|Adventure|Horror,Dino de Laurentiis Cinematografica,7/22/77,25,5.0,1977
1364,0.219941,22000000.0,12000000.0,Sorcerer,Roy Scheider|Bruno Cremer|Francisco Rabal|Amidou|Ramon Bieri,William Friedkin,121.0,Action|Thriller|Adventure,Paramount Pictures|Universal Pictures|Film Properties International N.V.,6/24/77,48,7.4,1977
1365,0.19154100000000002,810000.0,1258000.0,The Last Wave,Richard Chamberlain|Olivia Hamnett|David Gulpilil|Frederick Parslow|Vivean Gray,Peter Weir,106.0,Drama|Thriller|Mystery,Australian Film Commission,1/1/77,12,5.8,1977
1366,0.078067,,41687243.0,"Oh, God!",John Denver|George Burns|Teri Garr|Donald Pleasence|Ralph Bellamy,Carl Reiner,98.0,Fantasy|Comedy,Warner Bros.,10/7/77,15,5.6,1977
1367,0.288587,1500000.0,,3 Women,Shelley Duvall|Sissy Spacek|Janice Rule|Robert Fortier|Ruth Nelson,Robert Altman,124.0,Drama,Lions Gate Films,4/3/77,24,6.1,1977
1368,0.164123,500000.0,17000000.0,Kingdom of the Spiders,William Shatner|Tiffany Bolling|Woody Strode|Lieux Dressler|David McLean,John 'Bud' Cardos,97.0,Horror|Science Fiction,Arachnid Productions Ltd.,8/24/77,16,5.7,1977
1369,0.16331500000000002,,,The Car,James Brolin|Kathleen Lloyd|John Marley|R. G. Armstrong|Doris Dowling,Elliot Silverstein,96.0,Horror|Mystery,Universal Pictures,5/12/77,24,6.2,1977
1370,0.17565699999999898,1200000.0,9000000.0,Wizards,Bob Holt|Jesse Welles|Richard Romanus|David Proval,Ralph Bakshi,80.0,Animation|Fantasy|Science Fiction,20th Century Fox,2/9/77,26,6.0,1977
1371,0.15041,,,Rollercoaster,George Segal|Richard Widmark|Timothy Bottoms|Henry Fonda|Susan Strasberg,James Goldstone,119.0,Action|Thriller,Universal Pictures,6/10/77,10,6.0,1977
1372,0.137351,230000.0,25000000.0,The Hills Have Eyes,Martin Speer|Russ Grieve|John Steadman|James Whitworth|Virginia Vincent,Wes Craven,89.0,Horror,Blood Relations Co.,7/22/77,57,6.0,1977
1373,0.24469000000000002,,,Demon Seed,Julie Christie|Fritz Weaver|Gerrit Graham|Berry Kroeger|Lisa Lu,Donald Cammell,94.0,Horror|Science Fiction,Metro-Goldwyn-Mayer (MGM),4/7/77,23,5.2,1977
1374,0.125508999999999,600000.0,,The Kentucky Fried Movie,Evan C. Kim|Bong Soo Han|Marilyn Joi|Saul Kahan|Marcy Goldman,John Landis,83.0,Comedy,Kentucky Fried Theatre,8/10/77,31,6.2,1977
1375,0.11406199999999901,,,The Island of Dr. Moreau,Burt Lancaster|Michael York|Nigel Davenport|Barbara Carrera|Richard Basehart,Don Taylor,99.0,Science Fiction,NAN,7/13/77,12,5.1,1977
1376,0.11371400000000001,,,Martin,John Amplas|Lincoln Maazel|Christine Forrest|Elyane Nadeau|Tom Savini,George A. Romero,95.0,Horror,Laurel Entertainment Inc.,5/23/77,17,6.3,1977
1377,0.112001,,,The Deep,"Robert Shaw|Jacqueline Bisset|Nick Nolte|Louis Gossett, Jr.|Eli Wallach",Peter Yates,123.0,Mystery|Thriller|Adventure,EMI Films Ltd.|Casablanca Filmworks,6/17/77,27,5.7,1977
1378,0.108321,,,Empire of the Ants,Joan Collins|Robert Lansing|John David Carson|Albert Salmi|Jacqueline Scott,Bert I. Gordon,89.0,Horror|Science Fiction,Cinema 77,6/29/77,11,4.6,1977
1379,0.046957,,,Day of the Animals,Christopher George|Leslie Nielsen|Lynda Day George|Richard Jaeckel|Michael Ansara,William Girdler,97.0,Science Fiction|Horror|Thriller,Film Ventures International (FVI)|Montoro Productions Ltd.|Mid-America Pictures,5/13/77,11,5.5,1977
1380,0.097126,,3.0,The Sentinel,Chris Sarandon|Cristina Raines|Martin Balsam|José Ferrer|Burgess Meredith,Michael Winner,92.0,Horror|Drama|Mystery,Universal Pictures,1/7/77,14,6.3,1977
1381,0.140163,,102000000.0,The Goodbye Girl,Richard Dreyfuss|Marsha Mason|Quinn Cummings|Paul Benedict|Barbara Rhoades,Herbert Ross,111.0,Comedy|Romance,Rastar Pictures|Metro-Goldwyn-Mayer (MGM),11/30/77,10,6.5,1977
1382,0.080226,,,Opening Night,Gena Rowlands|John Cassavetes|Ben Gazzara|Joan Blondell|Paul Stewart,John Cassavetes,144.0,Drama,Faces Distribution,12/22/77,10,6.2,1977
1383,0.121361,530000.0,,Rabid,Marilyn Chambers|Frank Moore|Joe Silver|Howard Ryshpan|Patricia Gage,David Cronenberg,91.0,Horror|Science Fiction,Canadian Film Development Corporation (CFDC)|Cinépix|Famous Players Film Company|The Dilbar Syndicate|Cinema Entertainment Enterprises Ltd.,4/8/77,29,6.1,1977
1384,0.071172,200000.0,,Shock Waves,Peter Cushing|John Carradine|Brooke Adams|Fred Buch|Jack Davidson,Ken Wiederhorn,85.0,Horror,Zopix Company,7/15/77,11,4.9,1977
1386,9.432768,237000000.0,2781505847.0,Avatar,Sam Worthington|Zoe Saldana|Sigourney Weaver|Stephen Lang|Michelle Rodriguez,James Cameron,162.0,Action|Adventure|Fantasy|Science Fiction,Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment|Lightstorm Entertainment,12/10/09,8458,7.1,2009
1387,6.098027,70000000.0,319131050.0,Inglourious Basterds,Brad Pitt|Mélanie Laurent|Christoph Waltz|Eli Roth|Michael Fassbender,Quentin Tarantino,153.0,Drama|Action|Thriller|War,Universal Pictures|A Band Apart|Zehnte Babelsberg|Visiona Romantica,8/18/09,3969,7.7,2009
1388,5.806897,35000000.0,91327197.0,Underworld: Rise of the Lycans,Bill Nighy|Michael Sheen|Rhona Mitra|Shane Brolly|Steven Mackintosh,Patrick Tatopoulos,92.0,Fantasy|Action|Adventure|Science Fiction|Thriller,Lakeshore Entertainment|Screen Gems|Sketch Films|UW3 Film Productions,1/22/09,979,6.2,2009
1389,5.076472,250000000.0,933959197.0,Harry Potter and the Half-Blood Prince,Daniel Radcliffe|Rupert Grint|Emma Watson|Tom Felton|Julie Walters,David Yates,153.0,Adventure|Fantasy|Family,Warner Bros.|Heyday Films,7/7/09,3220,7.3,2009
1390,4.9089019999999906,175000000.0,731342744.0,Up,Ed Asner|Christopher Plummer|Jordan Nagai|Bob Peterson|Delroy Lindo,Bob Peterson|Pete Docter,96.0,Animation|Comedy|Family|Adventure,Walt Disney Pictures|Pixar Animation Studios,5/13/09,4225,7.6,2009
1391,3.82957,150000000.0,385680446.0,Star Trek,Chris Pine|Zachary Quinto|Leonard Nimoy|Eric Bana|Bruce Greenwood,J.J. Abrams,127.0,Science Fiction|Action|Adventure,Paramount Pictures|Spyglass Entertainment|Bad Robot|MavroCine Pictures GmbH & Co. KG,5/6/09,3417,7.3,2009
1392,3.7896330000000003,200000000.0,371353001.0,Terminator Salvation,Christian Bale|Sam Worthington|Anton Yelchin|Moon Bloodgood|Bryce Dallas Howard,McG,115.0,Drama|Action|Thriller|Science Fiction,Columbia Pictures|The Halcyon Company|Wonderland Sound and Vision|Warner Bros.,5/20/09,1670,5.8,2009
1393,3.7449559999999997,30000000.0,210819611.0,District 9,Sharlto Copley|Jason Cope|Nathalie Boltt|Sylvaine Strike|Elizabeth Mkandawie,Neill Blomkamp,112.0,Action|Thriller|Science Fiction,WingNut Films|TriStar Pictures|Key Creatives|Block / Hanson|Canadian Film or Video Production Tax Credit (CPTC),8/5/09,2141,7.1,2009
1394,3.4315589999999996,90000000.0,524028679.0,Sherlock Holmes,Robert Downey Jr.|Jude Law|Rachel McAdams|Mark Strong|Eddie Marsan,Guy Ritchie,128.0,Adventure|Drama|Action|Comedy|Thriller,Village Roadshow Pictures|Silver Pictures|Warner Bros.|Internationale Filmproduktion Blackbird Dritte|Wigram Productions,1/7/09,4118,6.9,2009
1395,3.244139,7500000.0,60722734.0,(500) Days of Summer,Joseph Gordon-Levitt|Zooey Deschanel|Chloë Grace Moretz|Geoffrey Arend|Matthew Gray Gubler,Marc Webb,95.0,Comedy|Drama|Romance,Fox Searchlight Pictures|Watermark|Dune Entertainment III,7/17/09,1778,7.3,2009
1396,3.1549139999999998,90000000.0,886686817.0,Ice Age: Dawn of the Dinosaurs,Ray Romano|John Leguizamo|Denis Leary|Queen Latifah|Simon Pegg,Carlos Saldanha,94.0,Animation|Comedy|Family|Adventure,Blue Sky Studios|Twentieth Century Fox Animation,6/29/09,1392,6.4,2009
1397,3.15306,35000000.0,459270619.0,The Hangover,Bradley Cooper|Ed Helms|Zach Galifianakis|Justin Bartha|Heather Graham,Todd Phillips,100.0,Comedy,Legendary Pictures|Green Hat Films|Warner Bros.|IFP Westcoast Erste,6/5/09,4134,7.1,2009
1398,3.038063,130000000.0,185258983.0,Watchmen,Malin Åkerman|Billy Crudup|Carla Gugino|Jeffrey Dean Morgan|Patrick Wilson,Zack Snyder,162.0,Action|Mystery|Science Fiction,Paramount Pictures|DC Comics|Lawrence Gordon Productions|Legendary Pictures|Warner Bros.,3/5/09,1751,6.8,2009
1399,2.9797860000000003,200000000.0,769653595.0,2012,John Cusack|Amanda Peet|Chiwetel Ejiofor|Thandie Newton|Oliver Platt,Roland Emmerich,158.0,Action|Adventure|Science Fiction,Columbia Pictures|Centropolis Entertainment|The Mark Gordon Company|Farewell Productions,10/10/09,3533,5.6,2009
1400,2.8464650000000002,30000000.0,48428063.0,9,Elijah Wood|John C. Reilly|Jennifer Connelly|Christopher Plummer|Crispin Glover,Shane Acker,79.0,Action|Adventure|Animation|Science Fiction|Thriller,Focus Films|Starz Animation|Relativity Media|Tim Burton Productions|Arc Productions,8/19/09,851,6.5,2009
1401,2.8415619999999997,150000000.0,356613439.0,Angels & Demons,Tom Hanks|Ewan McGregor|Ayelet Zurer|Stellan Skarsgård|Pierfrancesco Favino,Ron Howard,138.0,Thriller|Mystery,Columbia Pictures|Imagine Entertainment|Panorama Films|Skylark Productions,5/13/09,1275,6.3,2009
1402,2.463982,105000000.0,267045765.0,The Princess and the Frog,Anika Noni Rose|Bruno Campos|Keith David|Michael-Leon Wooley|Jennifer Cody,Ron Clements|John Musker,97.0,Romance|Family|Animation|Music,Walt Disney Pictures|Walt Disney Animation Studios,12/8/09,706,6.5,2009
1403,2.367474,29000000.0,309208309.0,The Blind Side,Sandra Bullock|Quinton Aaron|Kathy Bates|Tim McGraw|Jae Head,John Lee Hancock,129.0,Drama,Alcon Entertainment|Left Tackle Pictures|Zucker/Netter Productions,11/20/09,1078,7.1,2009
1404,2.041804,23600000.0,102391382.0,Zombieland,Jesse Eisenberg|Woody Harrelson|Emma Stone|Abigail Breslin|Amber Heard,Ruben Fleischer,88.0,Comedy|Horror,Columbia Pictures,10/7/09,2165,7.1,2009
1405,1.971027,50000000.0,709827462.0,The Twilight Saga: New Moon,Kristen Stewart|Robert Pattinson|Taylor Lautner|Billy Burke|Ashley Greene,Chris Weitz,130.0,Adventure|Fantasy|Drama|Romance,Summit Entertainment|Maverick Films|Imprint Entertainment|Sunswept Entertainment|Temple Hill Entertainment,3/15/09,1388,5.6,2009
1406,1.926432,40000000.0,177259441.0,He's Just Not That Into You,Jennifer Aniston|Jennifer Connelly|Drew Barrymore|Ginnifer Goodwin|Ben Affleck,Ken Kwapis,129.0,Comedy|Romance|Drama,New Line Cinema|Flower Films (II)|Internationale Filmproduktion Blackswan,2/6/09,612,6.0,2009
1407,1.906998,175000000.0,302469017.0,G.I. Joe: The Rise of Cobra,Dennis Quaid|Channing Tatum|Marlon Wayans|Sienna Miller|Joseph Gordon-Levitt,Stephen Sommers,118.0,Adventure|Action|Thriller|Science Fiction,Paramount Pictures|Spyglass Entertainment|Di Bonaventura Pictures|Hasbro|Kontsept Film Company,8/4/09,1470,5.7,2009
1408,1.895894,40000000.0,317375031.0,The Proposal,Sandra Bullock|Ryan Reynolds|Mary Steenburgen|Craig T. Nelson|Betty White,Anne Fletcher,108.0,Comedy|Romance|Drama,Touchstone Pictures|Mandeville Films|Kurtzman/Orci,6/1/09,1084,6.7,2009
1409,1.874759,,75871032.0,The Pink Panther 2,Steve Martin|Jean Reno|Emily Mortimer|Andy García|Alfred Molina,Harald Zwart,92.0,Comedy|Mystery,Columbia Pictures|Robert Simonds Productions|Metro-Goldwyn-Mayer (MGM),2/6/09,180,5.5,2009
1410,1.860267,38000000.0,205298907.0,The Ugly Truth,Katherine Heigl|Gerard Butler|Eric Winter|Bree Turner|Nick Searcy,Robert Luketic,96.0,Comedy|Romance,Lakeshore Entertainment|Relativity Media,7/24/09,584,6.3,2009
1411,1.849649,100000000.0,242988466.0,Cloudy with a Chance of Meatballs,Bill Hader|Anna Faris|James Caan|Mr. T|Benjamin Bratt,Phil Lord|Christopher Miller,90.0,Animation|Comedy|Family,Columbia Pictures|Sony Pictures Animation,9/17/09,1116,6.4,2009
1412,1.826169,40000000.0,46471023.0,Fantastic Mr. Fox,George Clooney|Meryl Streep|Jason Schwartzman|Bill Murray|Wallace Wolodarsky,Wes Anderson,87.0,Adventure|Animation|Comedy|Family,Twentieth Century Fox Film Corporation|Regency Enterprises|Indian Paintbrush|Twentieth Century Fox Animation|American Empirical Pictures,10/23/09,711,7.5,2009
1413,1.75384,60000000.0,124596398.0,Coraline,Dakota Fanning|Teri Hatcher|Jennifer Saunders|Dawn French|Keith David,Henry Selick,100.0,Animation|Family,Focus Features|Laika Entertainment,2/5/09,711,7.1,2009
1414,1.752134,150000000.0,413106170.0,Night at the Museum: Battle of the Smithsonian,Ben Stiller|Amy Adams|Owen Wilson|Hank Azaria|Robin Williams,Shawn Levy,105.0,Adventure|Fantasy|Action|Comedy|Family,Twentieth Century Fox Film Corporation|1492 Pictures|Dune Entertainment|21 Laps Entertainment|Museum Canada Productions,5/20/09,1108,5.9,2009
1415,1.732516,20000000.0,136267476.0,17 Again,Zac Efron|Leslie Mann|Matthew Perry|Tyler Steelman|Allison Miller,Burr Steers,102.0,Comedy,New Line Cinema|Offspring Entertainment,3/11/09,765,6.0,2009
1416,1.7148869999999898,200000000.0,325233863.0,A Christmas Carol,Gary Oldman|Jim Carrey|Steve Valentine|Daryl Sabara|Sage Ryan,Robert Zemeckis,96.0,Animation|Drama,Walt Disney|ImageMovers,11/4/09,619,6.6,2009
1417,1.708605,,,The Rebound,Catherine Zeta-Jones|Justin Bartha|Art Garfunkel|Joanna Gleason|Lynn Whitfield,Bart Freundlich,95.0,Comedy|Romance,"Film Department, The",9/16/09,134,5.7,2009
1418,1.6738790000000001,65000000.0,93525586.0,The Lovely Bones,Rachel Weisz|Mark Wahlberg|Susan Sarandon|Saoirse Ronan|Stanley Tucci,Peter Jackson,136.0,Fantasy|Drama,WingNut Films|DreamWorks SKG|Key Creatives|Film4|Goldcrest Pictures,12/26/09,600,6.6,2009
1419,1.6417389999999898,26000000.0,183293131.0,Paul Blart: Mall Cop,Kevin James|Keir O'Donnell|Jayma Mays|Raini Rodriguez|Shirley Knight,Steve Carr,91.0,Action|Adventure|Comedy|Family,Columbia Pictures|Happy Madison Productions|Relativity Media,1/15/09,510,5.4,2009
1420,1.575231,16000000.0,47801389.0,Hachi: A Dog's Tale,Richard Gere|Joan Allen|Jason Alexander|Cary-Hiroyuki Tagawa|Sarah Roemer,Lasse Hallström,93.0,Drama|Family,Grand Army Entertainment|Scion Films|Inferno Distribution|Stage 6 Films|Hachiko,6/13/09,976,7.7,2009
1421,1.542135,53000000.0,126690726.0,Law Abiding Citizen,Jamie Foxx|Gerard Butler|Colm Meaney|Bruce McGill|Leslie Bibb,F. Gary Gray,109.0,Drama|Crime|Thriller,"Film Department, The|Evil Twins|Warp Films",10/15/09,900,7.2,2009
1422,1.5352780000000001,30000000.0,33333531.0,The Box,Cameron Diaz|James Marsden|Frank Langella|Michael Zegen|James Rebhorn,Richard Kelly,115.0,Thriller|Science Fiction,Media Rights Capital|Lin Pictures|Warner Bros.|Darko Entertainment|Radar Pictures,9/17/09,296,5.3,2009
1423,1.487114,20000000.0,34560577.0,Crank: High Voltage,Jason Statham|Amy Smart|Dwight Yoakam|Efren Ramirez|Julanne Chidi Hill,Mark Neveldine|Brian Taylor,96.0,Action|Thriller|Crime,Lakeshore Entertainment|Lionsgate|Radical Media,4/16/09,560,5.9,2009
1424,1.453639,33000000.0,20645327.0,Pandorum,Ben Foster|Dennis Quaid|Cam Gigandet|Antje Traue|Cung Le,Christian Alvart,108.0,Action|Horror|Mystery|Science Fiction|Thriller,Impact Pictures|Constantin Film Produktion,9/8/09,406,6.2,2009
1425,1.416811,,,Tinker Bell and the Lost Treasure,Mae Whitman|Jesse McCartney|Jane Horrocks|Lucy Liu|Raven-Symoné,Klay Hall,81.0,Animation|Family|Adventure|Fantasy,DisneyToon Studios|Walt Disney Animation Studios|Prana Animation Studios,9/3/09,137,6.5,2009
1426,1.398364,30000000.0,90842646.0,Drag Me to Hell,Alison Lohman|Justin Long|Lorna Raver|Dileep Rao|David Paymer,Sam Raimi,99.0,Horror|Thriller,Universal Pictures|Ghost House Pictures|Mandate Pictures|Buckaroo Entertainment|Curse Productions,3/15/09,498,6.1,2009
1427,1.358965,26000000.0,,Splice,Adrien Brody|Sarah Polley|Delphine Chanéac|David Hewlett|Abigail Chu,Vincenzo Natali,104.0,Thriller|Science Fiction,Gaumont|Dark Castle Entertainment|Senator Entertainment Co|Copperheart Entertainment,10/6/09,374,5.3,2009
1428,1.357091,50000000.0,155446362.0,Knowing,Nicolas Cage|Rose Byrne|Chandler Canterbury|Ben Mendelsohn|Nadia Townsend,Alex Proyas,121.0,Action|Adventure|Drama|Mystery|Science Fiction,Summit Entertainment|Mystery Clock Cinema|Escape Artists|Goldcrest Pictures|Kaplan/Perrone Entertainment,3/19/09,817,5.7,2009
1429,1.3282180000000001,5000000.0,9760104.0,Moon,Sam Rockwell|Kevin Spacey|Dominique McElligott|Rosie Shaw|Adrienne Shaw,Duncan Jones,97.0,Science Fiction|Drama,Liberty Films UK|Lunar Industries|Xingu Films|Limelight Fund,6/12/09,1027,7.4,2009
1430,1.324927,150000000.0,292817841.0,G-Force,Sam Rockwell|Penélope Cruz|Tracy Morgan|Jon Favreau|Steve Buscemi,Hoyt Yeatman,88.0,Fantasy|Action|Adventure|Family|Comedy,Walt Disney Pictures|Jerry Bruckheimer Films|Whamaphram Productions,7/21/09,340,5.1,2009
1431,1.311696,,,Van Wilder: Freshman Year,Jonathan Bennett|Kristin Cavallari|Jerry Shea|Nestor Aaron Absera|Steve Talley,Harvey Glazer,100.0,Comedy,Tapestry Films|Paramount Home Entertainment,6/2/09,91,5.0,2009
1432,1.30199,100000000.0,150166126.0,The Taking of Pelham 1 2 3,Denzel Washington|John Travolta|Luis Guzmán|Victor Gojcaj|John Turturro,Tony Scott,106.0,Thriller|Drama|Crime,Columbia Pictures|Escape Artists|Scott Free Productions|Relativity Media|Metro-Goldwyn-Mayer (MGM),6/11/09,551,6.1,2009
1433,1.297769,18500000.0,31912793.0,The Invention of Lying,Ricky Gervais|Jennifer Garner|Jonah Hill|Louis C.K.|Jeffrey Tambor,Ricky Gervais|Matthew Robinson,100.0,Comedy|Romance|Fantasy,Media Rights Capital|Lin Pictures|Warner Bros.|Wintergreen Productions|Lynda Obst Productions,9/13/09,305,5.8,2009
1434,1.290519,40000000.0,108332743.0,Confessions of a Shopaholic,Isla Fisher|Hugh Dancy|Krysten Ritter|Joan Cusack|John Goodman,P.J. Hogan,104.0,Comedy|Romance,Jerry Bruckheimer Films|Touchstone Pictures,2/5/09,445,6.0,2009
